ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0043170	macromolecule metabolic process	1998	103	Tb927.1.2100,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.4420,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.6070,	5.2	2.27	3.81	1.64067521144e-19	4.06067114832e-18	9.74561075596e-17
GO:0002181	cytoplasmic translation	51	18	Tb927.10.1100,Tb927.10.11390,Tb927.10.14580,Tb927.10.1590,Tb927.10.3380,Tb927.10.9800,Tb927.11.10160,Tb927.11.16280,Tb927.11.2050,Tb927.11.4820,Tb927.4.2180,Tb927.5.1110,Tb927.5.1820,Tb927.6.4690,Tb927.6.5040,Tb927.6.5120,Tb927.8.6180,Tb927.9.14370,	35.3	15.56	25.77	1.67399540424e-17	3.97741308047e-16	9.94353270117e-15
GO:0008150	biological process	4648	160	Tb11.v5.0456,Tb927.1.1500,Tb927.1.2100,Tb927.1.2230,Tb927.1.2260,Tb927.1.2880,Tb927.1.3180,Tb927.1.580,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11440,Tb927.10.11540,Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.14930,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.2350,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7090,Tb927.10.7340,Tb927.10.7410,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13230,Tb927.11.13940,Tb927.11.14220,Tb927.11.15950,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.2610,Tb927.11.2690,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6440,Tb927.11.6500,Tb927.11.6510,Tb927.11.6600,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9700,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.2160,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.4500,Tb927.3.5050,Tb927.3.590,Tb927.3.740,Tb927.4.1100,Tb927.4.1860,Tb927.4.1910,Tb927.4.2180,Tb927.4.2740,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.5.810,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.2660,Tb927.7.3680,Tb927.7.5940,Tb927.7.6190,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.7740,Tb927.8.7790,Tb927.8.7820,Tb927.8.7980,Tb927.8.870,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5040,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,Tb927.9.7470,	3.4	1.52	3.86	1.80955076017e-16	4.13412750593e-15	1.07487315154e-13
GO:0009987	cellular process	3882	140	Tb11.v5.0456,Tb927.1.2230,Tb927.1.2260,Tb927.1.2880,Tb927.1.3180,Tb927.1.580,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.2350,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7090,Tb927.10.7340,Tb927.10.7410,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13230,Tb927.11.13940,Tb927.11.14220,Tb927.11.15950,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.2610,Tb927.11.2690,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6600,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.2160,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.4500,Tb927.3.5050,Tb927.3.590,Tb927.3.740,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.5.810,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.7.5940,Tb927.8.1110,Tb927.8.4540,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.7740,Tb927.8.7980,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5040,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,Tb927.9.7470,	3.6	1.59	3.12	3.35306681311e-14	7.37674698885e-13	1.99172168699e-11
GO:0042254	ribosome biogenesis	227	24	Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.5030,Tb927.10.5460,Tb927.11.11230,Tb927.11.2050,Tb927.11.6500,Tb927.11.6510,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.4.1860,Tb927.4.2180,Tb927.6.4690,Tb927.6.4980,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.8.6030,Tb927.8.6180,Tb927.9.14370,Tb927.9.6070,	10.6	4.66	5.66	2.51008285576e-10	5.32496148687e-09	1.49098921632e-07
GO:0022613	ribonucleoprotein complex biogenesis	272	25	Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.3280,Tb927.10.5030,Tb927.10.5460,Tb927.11.11230,Tb927.11.2050,Tb927.11.6500,Tb927.11.6510,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.4.1860,Tb927.4.2180,Tb927.6.4690,Tb927.6.4980,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.8.6030,Tb927.8.6180,Tb927.9.14370,Tb927.9.6070,	9.2	4.05	4.85	2.02588131355e-09	4.14956379396e-08	1.20337350025e-06
GO:0010608	posttranscriptional regulation of gene expression	460	31	Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.5610,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.910,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,	6.7	2.97	3.51	3.83613128567e-08	7.59553994563e-07	2.27866198369e-05
GO:0042273	ribosomal large subunit biogenesis	73	11	Tb927.10.11390,Tb927.10.13500,Tb927.10.5460,Tb927.11.11230,Tb927.11.2050,Tb927.11.9710,Tb927.4.2180,Tb927.6.720,Tb927.8.6030,Tb927.8.6180,Tb927.9.14370,	15.1	6.64	8.04	6.44005365058e-07	1.23399737692e-05	0.000382539186844
GO:0060255	regulation of macromolecule metabolic process	656	34	Tb927.10.11440,Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,	5.2	2.29	2.64	3.93099298448e-06	7.29690572745e-05	0.00233500983278
GO:0010468	regulation of gene expression	600	32	Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.5610,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,	5.3	2.35	2.7	4.3548400522e-06	7.83871209396e-05	0.00258677499101
GO:0019222	regulation of metabolic process	687	34	Tb927.10.11440,Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,	4.9	2.18	2.5	1.07173263382e-05	0.000187237995437	0.00636609184487
GO:0042255	ribosome assembly	53	8	Tb927.10.11390,Tb927.10.5460,Tb927.11.2050,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,Tb927.8.6030,	15.1	6.66	7.94	2.24343496387e-05	0.000380742962439	0.0133260036854
GO:0044085	cellular component biogenesis	590	29	Tb927.1.2230,Tb927.1.2260,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.2010,Tb927.10.3280,Tb927.10.5030,Tb927.10.5460,Tb927.11.11230,Tb927.11.2050,Tb927.11.6500,Tb927.11.6510,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.4.1860,Tb927.4.2180,Tb927.6.4690,Tb927.6.4980,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.8.4540,Tb927.8.6030,Tb927.8.6180,Tb927.9.14370,Tb927.9.6070,	4.9	2.17	2.44	5.91020060976e-05	0.00097518310061	0.035106591622
GO:0140694	non-membrane-bounded organelle assembly	78	9	Tb927.10.11390,Tb927.10.5460,Tb927.11.2050,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,Tb927.8.4540,Tb927.8.6030,	11.5	5.09	5.84	6.24024340622e-05	0.00100181204954	0.0370670458329
GO:0050789	regulation of biological process	1061	42	Tb11.v5.0456,Tb927.10.11440,Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.190,Tb927.10.5610,Tb927.11.11360,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.5940,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.11.9700,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.4.2740,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.5940,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.870,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,Tb927.9.5040,	4.0	1.75	1.99	0.000184701658046	0.00288717854945	0.109712784879
GO:0042274	ribosomal small subunit biogenesis	54	7	Tb927.11.6500,Tb927.11.6510,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.1040,Tb927.7.2340,	13.0	5.72	6.62	0.0001991897691	0.0030338134063	0.118318722846
GO:0006099	tricarboxylic acid cycle	14	4	Tb927.10.13430,Tb927.10.15410,Tb927.10.7410,Tb927.11.9980,	28.6	12.6	17.57	0.000214941396722	0.00319187974132	0.127675189653
GO:0006091	generation of precursor metabolites and energy	94	9	Tb927.10.13430,Tb927.10.15410,Tb927.10.2010,Tb927.10.2350,Tb927.10.7090,Tb927.10.7410,Tb927.11.2690,Tb927.11.9980,Tb927.3.4500,	9.6	4.22	4.73	0.000266413052453	0.0038597403209	0.158249353157
GO:0065007	biological regulation	1155	44	Tb11.v5.0456,Tb927.10.11440,Tb927.10.11760,Tb927.10.12760,Tb927.10.12780,Tb927.10.13410,Tb927.10.14930,Tb927.10.1510,Tb927.10.190,Tb927.10.2010,Tb927.10.5610,Tb927.11.11360,Tb927.11.14220,Tb927.11.16130,Tb927.11.2610,Tb927.11.4290,Tb927.11.5940,Tb927.11.6440,Tb927.11.6500,Tb927.11.6600,Tb927.11.740,Tb927.11.9700,Tb927.3.3940,Tb927.3.740,Tb927.4.1910,Tb927.4.2740,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.7.5940,Tb927.7.6700,Tb927.8.1110,Tb927.8.4190,Tb927.8.4540,Tb927.8.7820,Tb927.8.7980,Tb927.8.870,Tb927.8.910,Tb927.8.990,Tb927.9.10770,Tb927.9.12320,Tb927.9.4080,Tb927.9.5040,	3.8	1.68	1.91	0.000298334349772	0.00421930008963	0.177210603765
GO:0071826	ribonucleoprotein complex subunit organization	98	9	Tb927.10.11390,Tb927.10.3280,Tb927.10.5460,Tb927.11.2050,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,Tb927.8.6030,	9.2	4.05	4.52	0.00036461490011	0.00492230115148	0.216581250665
GO:0022618	ribonucleoprotein complex assembly	98	9	Tb927.10.11390,Tb927.10.3280,Tb927.10.5460,Tb927.11.2050,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,Tb927.8.6030,	9.2	4.05	4.52	0.00036461490011	0.00492230115148	0.216581250665
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	2	Tb927.11.6500,Tb927.11.6510,	100.0	44.09	inf	0.000511838146093	0.00646876295275	0.304031858779
GO:0044409	entry into host	2	2	Tb927.1.2230,Tb927.1.2260,	100.0	44.09	inf	0.000511838146093	0.00646876295275	0.304031858779
GO:0052126	movement in host environment	2	2	Tb927.1.2230,Tb927.1.2260,	100.0	44.09	inf	0.000511838146093	0.00646876295275	0.304031858779
GO:0010604	positive regulation of macromolecule metabolic process	104	9	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,	8.7	3.82	4.23	0.000566453514996	0.00700986224808	0.336473387908
GO:0034250	positive regulation of cellular amide metabolic process	18	4	Tb927.10.5610,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	22.2	9.8	12.55	0.000611899629015	0.00712683097323	0.363468379635
GO:0045727	positive regulation of translation	18	4	Tb927.10.5610,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	22.2	9.8	12.55	0.000611899629015	0.00712683097323	0.363468379635
GO:0000028	ribosomal small subunit assembly	18	4	Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,	22.2	9.8	12.55	0.000611899629015	0.00712683097323	0.363468379635
GO:0048518	positive regulation of biological process	152	11	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.11.9700,Tb927.4.2740,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,	7.2	3.19	3.5	0.000659127370086	0.00752926265059	0.391521657831
GO:0032270	positive regulation of cellular protein metabolic process	32	5	Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	15.6	6.89	8.16	0.000697743162207	0.00781998940285	0.414459438351
GO:0032268	regulation of cellular protein metabolic process	108	9	Tb927.10.11440,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	8.3	3.67	4.06	0.000746102448422	0.00820712693265	0.443184854363
GO:0006414	translational elongation	33	5	Tb927.10.3380,Tb927.11.11360,Tb927.5.1820,Tb927.6.5120,Tb927.9.5690,	15.2	6.68	7.87	0.00080737526004	0.00869796478329	0.479580904464
GO:0034248	regulation of cellular amide metabolic process	68	7	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	10.3	4.54	5.09	0.000834653186275	0.00869796478329	0.495783992647
GO:0006417	regulation of translation	68	7	Tb927.10.1510,Tb927.10.5610,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	10.3	4.54	5.09	0.000834653186275	0.00869796478329	0.495783992647
GO:0051247	positive regulation of protein metabolic process	34	5	Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.8.1110,Tb927.8.4540,	14.7	6.48	7.6	0.000929360885674	0.00951793734638	0.55204036609
GO:0010628	positive regulation of gene expression	51	6	Tb927.10.5610,Tb927.11.740,Tb927.5.810,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,	11.8	5.19	5.89	0.000971181393543	0.00977765674178	0.576881747765
GO:0009893	positive regulation of metabolic process	114	9	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,	7.9	3.48	3.82	0.00110042486136	0.0108942061275	0.653652367648
GO:0051246	regulation of protein metabolic process	115	9	Tb927.10.11440,Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.5.1610,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	7.8	3.45	3.79	0.00117091271054	0.01140200246	0.695522150059
GO:0050793	regulation of developmental process	10	3	Tb927.11.740,Tb927.7.2660,Tb927.7.5940,	30.0	13.23	18.74	0.00122579737185	0.0117439296593	0.728123638877
GO:0006603	phosphocreatine metabolic process	3	2	Tb927.9.6210,Tb927.9.6290,	66.7	29.39	87.06	0.00151252769521	0.0134095738948	0.898441450952
GO:0042396	phosphagen biosynthetic process	3	2	Tb927.9.6210,Tb927.9.6290,	66.7	29.39	87.06	0.00151252769521	0.0134095738948	0.898441450952
GO:0046314	phosphocreatine biosynthetic process	3	2	Tb927.9.6210,Tb927.9.6290,	66.7	29.39	87.06	0.00151252769521	0.0134095738948	0.898441450952
GO:0045903	positive regulation of translational fidelity	3	2	Tb927.10.5610,Tb927.8.1110,	66.7	29.39	87.06	0.00151252769521	0.0134095738948	0.898441450952
GO:0006599	phosphagen metabolic process	3	2	Tb927.9.6210,Tb927.9.6290,	66.7	29.39	87.06	0.00151252769521	0.0134095738948	0.898441450952
GO:0051173	positive regulation of nitrogen compound metabolic process	77	7	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	9.1	4.01	4.43	0.00174462464729	0.015239809419	1.0
GO:0048522	positive regulation of cellular process	124	9	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.4.2740,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,	7.3	3.2	3.49	0.00198437635063	0.017082892062	1.0
GO:0031325	positive regulation of cellular metabolic process	84	7	Tb927.10.1510,Tb927.10.5610,Tb927.11.11360,Tb927.11.740,Tb927.6.640,Tb927.8.1110,Tb927.8.4540,	8.3	3.67	4.02	0.00287716425151	0.0244147937914	1.0
GO:0009068	aspartate family amino acid catabolic process	4	2	Tb927.11.9980,Tb927.6.2790,	50.0	22.05	43.52	0.00297985227646	0.0245779944623	1.0
GO:0051094	positive regulation of developmental process	4	2	Tb927.11.740,Tb927.7.2660,	50.0	22.05	43.52	0.00297985227646	0.0245779944623	1.0
GO:0009060	aerobic respiration	44	5	Tb927.10.13430,Tb927.10.15410,Tb927.10.7090,Tb927.10.7410,Tb927.11.9980,	11.4	5.01	5.64	0.00302052793897	0.0245779944623	1.0
GO:0043488	regulation of mRNA stability	45	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	11.1	4.9	5.5	0.00333664340052	0.0267833267556	1.0
GO:0065008	regulation of biological quality	160	10	Tb927.10.1510,Tb927.10.2010,Tb927.10.5610,Tb927.11.740,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.1110,Tb927.8.4540,Tb927.8.7980,	6.3	2.76	2.97	0.003423330535	0.0271127778372	1.0
GO:0061013	regulation of mRNA catabolic process	46	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	10.9	4.79	5.37	0.00367589015399	0.028729983572	1.0
GO:0000027	ribosomal large subunit assembly	29	4	Tb927.10.11390,Tb927.10.5460,Tb927.11.2050,Tb927.8.6030,	13.8	6.08	7.02	0.0039088702262	0.030154141745	1.0
GO:0043487	regulation of RNA stability	47	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	10.6	4.69	5.24	0.00403918932283	0.0303706133894	1.0
GO:0045333	cellular respiration	47	5	Tb927.10.13430,Tb927.10.15410,Tb927.10.7090,Tb927.10.7410,Tb927.11.9980,	10.6	4.69	5.24	0.00403918932283	0.0303706133894	1.0
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	30	4	Tb927.11.6500,Tb927.11.6510,Tb927.6.4980,Tb927.7.1040,	13.3	5.88	6.75	0.00443142657008	0.0329033422828	1.0
GO:0015980	energy derivation by oxidation of organic compounds	49	5	Tb927.10.13430,Tb927.10.15410,Tb927.10.7090,Tb927.10.7410,Tb927.11.9980,	10.2	4.5	5.0	0.00484160994582	0.0354396558084	1.0
GO:0006450	regulation of translational fidelity	5	2	Tb927.10.5610,Tb927.8.1110,	40.0	17.64	29.01	0.00489234305772	0.0354396558084	1.0
GO:0051172	negative regulation of nitrogen compound metabolic process	70	6	Tb927.10.1510,Tb927.5.1610,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	8.6	3.78	4.14	0.00495793862291	0.0354821149639	1.0
GO:1901606	alpha-amino acid catabolic process	16	3	Tb927.11.9980,Tb927.6.2790,Tb927.9.5900,	18.8	8.27	10.08	0.00517416740202	0.0365887552	1.0
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	6	2	Tb927.11.6500,Tb927.11.6510,	33.3	14.7	21.76	0.00722925654243	0.0499323068163	1.0
GO:0040008	regulation of growth	6	2	Tb927.10.190,Tb927.11.9700,	33.3	14.7	21.76	0.00722925654243	0.0499323068163	1.0
GO:0070925	organelle assembly	208	11	Tb927.1.2230,Tb927.1.2260,Tb927.10.11390,Tb927.10.5460,Tb927.11.2050,Tb927.11.9720,Tb927.4.1860,Tb927.6.4980,Tb927.7.2340,Tb927.8.4540,Tb927.8.6030,	5.3	2.33	2.49	0.00767701594681	0.0524154881886	1.0
GO:1903311	regulation of mRNA metabolic process	56	5	Tb927.10.1510,Tb927.5.810,Tb927.6.640,Tb927.7.2660,Tb927.8.4540,	8.9	3.94	4.31	0.00854036402844	0.057647457192	1.0
